rating,date,title,isEdited,review,userName,app_name,app_id,developerResponse
5,2021-04-20 16:20:19,This is the app I needed.,False,"This is the app I needed. I’ve been looking for this for a long time.  What I’m here to treat: Bipolar Disorder 1, ADD, Anxiety and Relationship problems.

Why I have failed with past apps and what this one gets right

1) Clutter/Non-optimal design

Due to my extreme sensitivity and need for minimalism, other apps with their colors and complex menus were usually too much.

This one is white one black. Perfect.
Journal history view is scroll-only with effective use of emoji to efficiently encode the information. Perfect.

2) Need multiple apps

By way of illustration, prior to finding this app, I was using and paying for multiple apps featuring breathing exercises and CBT, to name a couple. A dedicated breathing exercise app may still be desirable for you, but if you’re easily overwhelmed such that the prospect of needing multiple apps will increase your chances of failure, know that this app contains breathing exercises and guided meditations alongside the best-in-class CBT, in my opinion.  Perfect.

3) Daily commitment feels to complicated or involved.

Many apps make me dizzy with what they want me to do to get better.  This one asks me to select a minimal drawing of a mouth to indicate my mood, quotes a stoic philosopher to inspire me and then gives me the option of what I want to do from there, while first gently encouraging me to journal by prompting a conversation.  Perfect.",Daniel the Greek,stoic,1312926037,
5,2021-02-10 13:08:43,High Recommend!!,True,"I’ve written a couple app reviews for this app before, but I just want to put in that after using it for about three months now, I must say that stoic is quite a wonderful app! It gives you all sorts of options for things to do that really help my everyday mentality, like breathing excersize, meditations, and fear settings/thought excersize. A high recommend! I’d say my only issue with this app is probably that the morning routines are SO long. Honestly I don’t mind doing them, but I just wish there were options to choose the amount of questions asked. People are busy, not everyone has 30 minutes each morning to answer like 10 questions. Perhaps five or six? Also I like the meditation options they have, I only wish they had a few guided ones. That’s only a request, not a complaint though! My first point was a complaint.",Raimabird,stoic,1312926037,"{'id': 20357398, 'body': 'could you check what hour you have in ‚your profile’ -> personalize -> start day at?\n\nbest,\nm.', 'modified': '2021-01-12T22:23:35Z'}"
5,2021-02-09 00:02:49,The perfect app for my daily journaling needs,False,"I feel a deep debt of gratitude to the makers of this app. I feel as if I’ve been searching for just the right journaling app and this one feels like coming home to the one made just for me. I am remembering back to the time around eleven years ago when I was jumping around between different Buddhist groups trying to find where I fit in before finally feeling at home with a Zen/Ch’an Buddhist group in Colorado. Anyways, to get back on the toping of Journaling. As I’ve been exploring my inner self through meditative practices, I’ve found journaling more and more useful. I’ve also discovered practices such as Stoicism that have been very helpful too. This app seems to combine  meditative breathing exercises, with Zen and Stoic philosophy and also to be great at guiding the individual to emotional well being. Thanks for making such a great app!",JRBel,stoic,1312926037,
4,2021-01-10 15:16:09,"Excellent, with Some Minor Things",False,"I’ve tried a lot of apps like Stoic. and it’s unquestionably the best, and the only one I’ve consistently stuck with. It’s simple but comprehensive and powerful. I love it, and use the iPhone, iPad, and Apple Watch versions daily to very positive effect.

My only critique is that sometimes the morning and evening question prompts will include questions that are very similar (“how do you plan to spend the rest of today?”, “what do you plan to do today?” in the morning) and/or outright repeat questions (often “what made you smile today?” in the evening). I suspect that I could avoid this by selecting/customizing my questions, but I like the sometimes unique questions that pop up and worry that if I don’t let the app decide, my experience with that feature of the app will stagnate. However, it is sometimes disruptive to the flow to have the same or similar question come up again.",grievedghost,stoic,1312926037,
5,2020-12-29 20:02:03,Has truly helped with my mental health,False,"This app is the best app for mental health. It’s very relaxing and truly makes me feel calm and at ease. I love how the morning questions map out your day and how the evening questions help you reflect on the good and bad that happened during your day. As for the exercises themselves, they have helped with gratefulness, fears, and stress, and have really helped with my problems.

The only problem I have is with the affirmation widget. I click on the add affirmation button on the widget and it just opens the app to the main screen. I really hope you guys can fix this as I really like the affirmation widget.

Overall, I would totally recommend this app. I have recommended it to a couple of family members, and they all enjoy it as well. I just hope the affirmation widget gets fixed.",12CatLady12,stoic,1312926037,
5,2020-07-13 17:19:16,Helpful for apathy and feeling stuck,False,"I’m feeling a general lack of motivation and low-key depression, but wasn’t sure what to do about it. I was looking at some of the virtual therapist apps at first glance they looked pretty I structured. Instead I got this app on a recommendation from a friend and I’m glad I did. 

It encourages me to reflect on what my priorities are daily and make a better plan for how to meet them. I find it gentle and non-judgemental but is still increasing my focus and sense of accomplishment because I set priorities and meet them, even if they’re very small. It also helps me celebrate days where my explicit focus is to relax. Or see friends. Or just clean the house a bit. This app helps me see that as a valid goal I met rather than “wasting time”. Would recommend for people who like a structured reflective approach.",cjspurg,stoic,1312926037,
5,2020-05-01 03:58:23,Worth it.,False,"All in all, this Stoic Journal has been very helpful for me. It’s helped me to control my anger - with the breathing and the thought exercises. I’ve been teaching these to my daughter who has seen anger modeled by me. It’s helped me to spot unhealthy thought patterns and shut them down. It’s given me the space to think about how my mind and body work together. I’ve also gained insight into myself with the trends. I’ve spotted patterns in my mood and fulfillment levels. I’ve been able to course correct. I’ve begun to build a ritual of starting and ending the day with this app. It’s honestly made my life better. Of course it is just a tool. It’s not magic. It’s just helped me to focus on my mental, emotional, and spiritual well-being. It’s worth $40 a year. I paid $120 an hour to talk to a therapist.",BloodElk,stoic,1312926037,
5,2020-09-21 13:25:40,Incredible,False,"I downloaded this app because I was feeling especially down one day, and I didn’t even take it seriously. I just thought I’d use it for a few days to journal and then forget about it like the other apps.
But then I actually opened it and used it and I kid you not, from that very next day there was a change in the way I thought about things and a change in me!
It was crazy too because those questions that it asked me made me think so deeply, that the next day when I was about to go right back to that terrible habit of thinking everyone hates me, I stopped myself.
I’ve been using it every day since and I love it. I’m so so glad I gave it a real chance too because the amount that you put into this is exactly the amount you get back.",SoliyanaW,stoic,1312926037,
5,2020-10-26 09:31:20,Incredibly helpful,False,"This app, called stoic, (based after stoicism, obvi) is genuinely helping me with my mental health. It has a lot of options for improving mental health, like journaling, focusing on goals, fear settings, meditation, etc. It’s been super helpful in helping me prioritize things in life. Also, the fear setting section, might even be the most helpful, it analysis’ your fears and helps you get to the root of it and how to solve it. Like my main fear, which I’m not going to share, but it helped after one entry. And best of all, it’s free! I realized that I have trouble sharing my feelings and internal struggles with others, which is why therapy would be difficult for me, but this app helps me cope with it on my own terms. Without having to worry about others finding out. Definitely recommend it",mijnli,stoic,1312926037,
5,2020-09-10 13:56:56,Day Boosting,False,"I heard about Stoic when someone recommended the app to me. At first I was hesitant because a lot of these kinds of apps declare that they can do this or that and make your life magical again. But despite my reservations I downloaded it anyway. To my surprise, this app has been nothing but helpful and inspiring. I use it every morning and every evening reflecting on my day and starting my morning off with positive energy. In a time like ours, it is so easy to be pessimistic about...well everything! But when I use this app first thing in the morning it reminds me to remember the small things and focus on what we DO have, rather than what we DON’T.
 I would 100% recommend this to anyone who needed clarity and tranquility.  
Thank you for being such an amazing app!",Mikiraedoss,stoic,1312926037,
5,2020-04-11 13:38:29,Im confused,True,"I’ve had it for one day and it’s already messing up. I like the app so far I really do but it is telling me that it’s still Thursday(yesterday) but today is Friday. It might be because I didn’t do my “evening routine but I did it today and still wouldn’t let me go to the next day. I’m confused and don’t know what to do, I tried deleting and re-downloading it but it didn’t work other than just giving me the same day and have to redo it over again. Someone help me please.
Edit: Never mind I got it to fix itself after quite a bit of time. I do really like the app so far after one day of use but yeah. But also thank you for the response that makes it much easier for me and now it’ll always be on the right day.",wolfgirl💙🌑🐺,stoic,1312926037,"{'id': 14596171, 'body': 'hey,\n\nmy apologies for your trouble. could you open ‘you tab’ -> personalize day -> day start -> pick 12am?\n\nbest,\nm.', 'modified': '2020-04-10T19:52:32Z'}"
5,2020-09-21 04:34:28,"Life changing, for those that use it",False,"This app, is simply a reptition of philosophy. Do everything it says, lay your thoughts out. Us millennials are so used to our smartphones that journaling in this fashion works the same way as writing our thoughts down. We feel the words we type now. And it’s amazing. This philosophy will teach you the key to happiness, and this app facilitates the philosophy efficiently. It’s straight forward and without gob. Takes real texts from real stoic philosophers, has an array of options for you to log your feelings, emotions, actions, etc. And it encourages you to question the things you do, if you follow the exercises, and stick with this app, but not only that but the PHILOSOPHY of stoicism. You will flourish, and inspire love and freedom in yourself, and others.",claset,stoic,1312926037,
5,2020-07-12 20:11:13,"Faithful use has correlated with my life changing, but I have a complaint",False,"I am a scientist so I won’t say that this app changed my life, but since I started using it routinely my ability to handle adversity and do things that are important to me has improved tremendously. 

After using it for a month, the correlation between faithfully using this app and my life changing more rapidly for the better is very strong, which is the best praise a scientist can honestly give from personal experience.

My complaint, though, is that even though both of my devices are set to sync and backup to icloud, my morning and afternoon exercises are not transferring between them. Journal entries do, apparently, but I don’t think they had even recently.",Sonicator844,stoic,1312926037,
5,2020-08-07 10:07:18,Essential to my daily routine,False,"This app is amazing. From the UX to the quotes, to the thought provoking questions. It’s caused me to slow down and reflect on my morning and the day that lies ahead while also looking at the bigger picture of life. I love that I’m able to customize my questions and can switch it up anytime. I sit and drink my coffee while I fill out my stoic journal every morning. Afterwards I mediate for 10 min with insight timer. Simple. Easy. And free. If I were to add any feedback it would be 2 things: 

1.  I would love a desktop app for this app. Sometimes I want to write a full fledge journal entry but I am deterred bc i don’t like typing a bunch on my phone. I think I would be willing to pay for a desktop version. 

2. I would also love to see some quotes from women. I know there weren’t too many stoic philosophers who were women at the time.. but I see that you also have Buddhist and Catholic quotes. There are definitely women philosophers out there who are alive and who have passed away that have great ideas and quotes.  

That is all!! I will continue to use this app and cross my fingers for the day I see a quote by a woman one morning 🥰",savannahhbananaa,stoic,1312926037,
5,2020-02-04 13:24:28,It’s exactly that - stoic,False,"Most people will come across an app named “stoic” and move just right along. Then there are a few who’d pause and stare: wait, as in stoicism? There’s an app for that? I gotto check this out.

That’s how I came across this apps. Skeptical at first, I downloaded this thinking I’d be bombarded with complex interface, fifty things to try, constantly chime and alert, and be the opposite of what it wants me to be. But stoic wasn’t like those apps. It is simple, non-intrusive, makes you do your thing and gets out of your way. 

The app wants you to check-in twice a day. Everyday I’m reading an inspiring quote that reminds me to focus in the now, and live by the breath, while being appreciative of what I have. It also tracks my moods and over time will likely share insights about me (I assume). The app interaction takes but a few minutes and leaves you wanting a bit more. I like how it leaves you at that edge. 

So as a long time appreciative fan of Aurelius, and someone who’s life does tend to embody the idea of using logic to define personal ethics, I’m finding this app to be a delightful journey, prescribed in the most stoics of all intent.",dgrati,stoic,1312926037,
4,2020-06-09 13:25:47,Thought-provoking and helpful,False,"I’ve been using this for a week, and in that short time, I’ve started thinking about many things I haven’t thought about in 10 years. What is the meaning of a good life? If this were your last day, would you do what you’re planning to do today? One exercise got me thinking differently - positively - about a friendship that’s troubled. 

There seems to be a glitch with the middle-of-the-day reflection. It asks questions, shows me a bunch of quotes, quote after quote after quote, but there’s no ‘Complete’ button, and it doesn’t save. Maybe that’s intentional. But a little frustrating for someone with a full time job and family and responsibilities to put time in and not see that time registered. I’ll skip the mid-day check-in for now.",The necktie,stoic,1312926037,
5,2020-11-03 16:13:17,Its actually legit y’all,False,"I have never written a review for an app, like ever. I downloaded this app thinking it may give me quotes and motivation here and there and it has certainly overdelivered, especially for being completely free. First of all the design is incredibly simple yet brilliantly effective and creative, as well as user friendly. Secondly, the quotes and ways where you can express gratitude, feelings, fears, and basically all forms of thought is really providing me with a consistent sense of relief. I could go on and on about why I love this app, but I think everyone should download it and see for yourselves how wonderful it is. Thank you to the creators and coders and everyone else involved. You guys are truly awesome.",hewanaweh,stoic,1312926037,
4,2020-11-12 13:52:15,Great for meditators and anxious folks,False,"I really like the basis of this app, it’s helpful to have something that gives you insight from different sources as well as places to safely explore anxieties, goals, and fears. There are a lot of options for questions to be asked with your morning and evening journaling routine, I find I would rather select a bunch to shuffle through and be asked maybe one or two a day instead of selecting all the questions I like and having to answer or skip through all of them. I also think it would be cool to have customizable options for the what is your focus today and how did you feel today questions, but I can usually find something that kind of matches. Overall, really nice and simplistic app with good practices.",prnxnntnd,stoic,1312926037,
5,2020-07-31 14:09:34,absolutely life changing!,False,"this app makes journaling and self care so simple. i’ve wanted to begin journaling for a while now, but it was intimidating throwing a notebook at me and then I was like, what do I write? with stoic, you answer simple questions like, what are you grateful for? what do you plan to do today? how could you have made your day better? then the best part is there’s breathing exercises you can do, along with many types of journaling that include “prompts” so you have an idea of what to write about. some examples are writing about your next milestone, what you’re grateful for, and reflecting on a quote stoic provides. overall I am so in love with this app and I would 100% recommend it to everyone!!",coral•reef,stoic,1312926037,
5,2021-03-23 08:08:43,a profound app,False,"I already begin my mornings with two excellent meditation apps (Calm and Waking Up), but felt I needed something additional from a different perspective. None of the many CBT and other self-help apps was successfully filling that void. 

stoic helps me to find peace by way of a variety of tools including journaling, breathing exercises, walking meditations and other thoughtful guidance. Indeed, all common techniques, but the particular approach taken by stoic, with its clean user interface and striking graphical design, all resonated so quickly and completely within me that I paid for lifetime premium access almost immediately upon installing it.   

May this app be as helpful to you as it is for me.",LA session pro,stoic,1312926037,
5,2021-02-01 14:32:06,Isn’t your typical journal,False,"Before finding the Stoic Journal I was on the hunt for a typical journal to write my thoughts down. One downside to a typical journal is that I always have to rely on myself to create prompts and ask myself questions. I downloaded Stoic Journal because I’m somewhat familiar with the stoic ideaology and believe in the power it can hold. 

I have been using this journal (almost daily) for just over 2 weeks now and I am loving it. It is simple to use, combines meditation and breathing exercises into my daily reflection routine and creates the prompts for me so I’m not limited to only reflecting on what I think is important. 10/10 I love this app, very well made and does what it is supposed to.",Thisisanicknameilike,stoic,1312926037,
5,2020-05-29 02:22:52,Set aside your expectations,False,"It’s hard to explain this app, but there are none like it. It’s not just for stoics. The app is a flexible, minimalist, beautiful guide to incorporating mindfulness (or other philosophies that you connect to) into your daily life. It starts with some simple guided daily check ins. It has a place to set daily affirmations, a journal with a variety of prompts, a suite of science-based activities for whatever challenges and emotions you experience, and a tracker that analyzes your patterns week to week. 
This app has filled a need for me that I didn’t think my smartphone could fill. Whatever you’ve tried before and whatever your expectations are, you ought to give it a try.",horcruxnumber7,stoic,1312926037,
5,2020-06-02 11:07:00,Life changing app,False,"Miserable person that I am, I am constantly looking for ways to find happiness and be happy. This is one of those tries. I started using this app with my first cup of coffee in the morning when my mind is clean and free from the pollution of my everyday concerns.  I must admit, from day 2 I could tell there were changes. Something about stoicism and the way this app nurtures you’re own processes opened my eyes. I AM a happier person now and I think a lot of it has to do with this app. I’ve learned a few things about myself and about life itself. Who knew I needed stoicism to find happiness and contentment in my life?!? I am SO glad I found this app. Thank you so much!",briavia,stoic,1312926037,
5,2021-06-02 14:36:14,"Really good app, couple suggestions",False,"(Note: I have the premium version) I honestly love this app. As someone who had ADHD and has trouble keeping up with everyday life, this app is a good way to sit down for a second every morning and evening and think about my day. I have the questions “What are your goals for today?” And “what do you plan to do today?” asked every morning and it really helps me organize my thoughts. One suggestion I would have is the ability to turn off certain questions. Some of them I don’t understand therefore it is not helpful. Overall though, this app is wonderful and I would 100% recommend it.",ccccccccchhhhhhhhhhuuuuuuu,stoic,1312926037,
5,2020-06-05 21:00:03,Unique and awesome,False,"I love this app so much! It has everything needed to improve one’s mindset. Lots of exercises to choose from and they are so unique and helpful! I love the fear-setting, I love how the journal exercise gives you lots of categories to help you organize your writing, and I really love how examples are given so I can understand the “why” in everything. I love the quotes. I love how we can “reflect on a quote” in the journal part. The meditation part is convenient. It really is a cool app that has everything I need (and didn’t even know I needed) all wrapped into one. I would say my only problem is I do wish “positive visualization” was added to go along with the negative.",Merekat27,stoic,1312926037,
5,2021-05-11 01:53:25,genuinely helpful,False,"Reviews are a rare occurance for me, especially for the app store, but this app has just completely changed the way I deal with things. I tried the meditation for ten minutes after school today and it's just such a calming, worthwhile way to spend my time that I already signed up for the premium so I can access it on my macbook and phone. I emplore you to actually go through with this and give it a go – I deleted it after a day cause I didn't think I needed it, but after downloading again I'm convinced this is something that makes me a better person overall.",nlshawver,stoic,1312926037,
5,2021-05-17 03:51:30,Amazing! Just one thing.. 😅,False,"Excellent app overall. The UI is very minimalistic and organised, yet full of things you can do. The daily reports are also very well desgined and planned out. This app is definitely one of those apps that are just present in every phone you will have owned in your life, it’s just that good! The designs and the actual usefulness of the app is very well balanced. I also have to appreciate that the app can also be customized and personalized a lot, like chaning the app icon to changing the kind of quotes you’d get, as well! 

There is one problem though. For students like me, I think it would be very nice if you’d add an option for students like when the app asks “What is your goal?” we could answer something like
 “📖School” and “📚Projects”. Along with that, I’d also like to ask if you can add a bit more options for the “How did you feel today?” question.

The app is still very nice even without these suggestions. Did and still will continue to recommend this to everyone I know!",ilikeproductvityapps250,stoic,1312926037,
5,2020-01-22 02:44:09,Thank you. 🙏,False,"This has helped me tremendously- and not in the way I thought it would. It’s worth it to try!  I want to thank you for this app, from the bottom of my heart. I haven’t said that in quite some time. It’s only been 3 days and honestly, I didn’t know if I’d keep the app- I was depressed and didn’t want to look inward or even put in the work to improve my life. BUT THE QUOTES... that’s what got me!  And the only the work is what you want to put in!! Long story short, I have been in deep thought about myself. I realize I CAN change myself and for the first time in ages, I feel like I am ready to fight for my happiness. ❤️",winkiewinkle,stoic,1312926037,
5,2020-12-23 03:14:45,"Beautiful design, engaging content",False,"I love the black and white design, clean graphics and simple icons. It’s so nice not to be distracted by poor design or too many illustrations (it also feels very gender neutral too) Some text formatting options would be nice (bullets, bold text etc) In the text editor I don’t like how close the cursor gets to the 3 circular buttons - it feels uncomfortably close and the cursor dips below them sometimes. Give me some more padding please. I also wish there was a desktop companion app for faster typing vs mobile only. Overall very excited about this app, thank you for making it 🖤🤍",R10M4T,stoic,1312926037,
4,2021-06-04 12:42:22,IMPORTANT,False,"Um, yes!
This is a really great app because it helps me with my anxiety and when I get stressed out the most. It asked me how I feel about it how motivated I am and then it asks me how can I prevent it from happening. This app is really great because it just it’s like a therapist I’m telling you that now it’s like a therapist. I really suggest it but one thing it could have is a passcode maybe. I have four siblings and they might just want to annoy me like all Brothers and sisters do. They might be going to my iPad and be like oh what’s this app and then see a lot of things that I never tell them so it might be best if they add a passcode, but other than that it’s the best app that I have ever had.",Ada🐞🐬,stoic,1312926037,
5,2020-03-19 10:38:03,SOOTHING AND PRODUCTIVE 🙏🏻,False,"Honestly, I’ve been really loving the app and how everything is simple yet effective. It really allows you to have something to do in the morning and the evening, when you have nothing else to do. It gives you a lot of options like meditating, breathing exercises, journaling, also different types of journal topics in case you aren’t sure what to write about. It really just keeps you distracted and more productive which benefits you most of all. It keeps your mind off things. I just love how chill it keeps me and really does pour more positivity through the day or night.",Lord Farquad 123,stoic,1312926037,
5,2021-04-21 04:03:36,Functional and Focused,False,"I am in awe of this app and I am so glad I discovered it. I am so grateful for the personal growth I have made in the past months since I’ve been using it, and the peace of mind that I have found through using this app. It has helped me manage my fears and my anxieties, as well as introduced me to the practice of stoicism, which I have taken to heart in my every day life. I am thankful that there are so many features that I can use for free, as it can be tough to pursue guided self help on a budget. I will continue to use this app every day, and improve my life and my attitude towards existence.",bbsxvb,stoic,1312926037,
5,2020-06-04 04:31:00,A day,False,"Ive used this granted for only 20 minutes, but ive noticed several things. The app has simple but unique characteristics, you can even chose what the app icon will look like, ive NEVER seen something like that before, it helps to make me feel like this app is mine in a way. I love the philosophical quotes as well, they seem to have a wide variety of quotes from all over the place which i truly appreciate. Overall as a 20 minute look over and clicking all the buttons i can find, this is a very cute minimalistic app that i believe could really help somepeople put pride in self care. Have a good day.",Cassy’s MacBook,stoic,1312926037,
1,2020-01-20 19:32:37,Subscription based app masquerading as freemium.,False,"I thought I’d give stoic a try. It sounded interesting. Unfortunately there is no free version (despite setup telling you that you can unlock all the features - implying an unlocked subset). You can get a seven day trial which automatically converts to withdrawing funds from your account. 

I have a brain injury that causes me not to function well, and I’ve learned not to allow these (through trial and mostly error) as I will forget about the app, forget when I downloaded it if I do remember, and/or forget to cancel if I’m not getting value. Therefore, I have no way to evaluate the app, even though it may be beneficial for me....

Additionally, the subscription model, while a great way to fund continued development, is extremely limiting for those of us with limited income due to disability.",BenjPhoto,stoic,1312926037,"{'id': 13029866, 'body': 'hi.\n\njust use the app without a subscription :) there is a free version, and it won’t limit the functionalities.\n\nbest,\nm.', 'modified': '2020-01-21T05:20:34Z'}"
