date,title,rating,review,isEdited,userName,app_name,app_id,developerResponse
2020-12-16 15:02:07,Pricey Alternative,2,"First and foremost I’d like to say that talk space was VERY easy to use, easy to navigate and the response time for getting connected with someone to match me with a therapist that fit my needs was quick and efficient. I have nothing bad to say about my limited experience with the app. That being said, let’s talk price. I’ve been in therapy since I was 10. After years of 280 dollar sessions with my therapist, my parents must have been financially exhausted. After insurance no longer covered some of the cost for me, I had to step away from therapy, my medication was no longer available, and my mental illnesses grew worse and worse. Talk space, though it may be a convenient and useful tool for those too busy to go to therapy or those who do not have an office readily available to them, is not a better alternative financially. It’s VERY expensive. Like 60 bucks a week expensive, or more if you choose a package not as limited. So please be aware of that, and if you can afford it then I suggest you give it a shot. I didn’t make it past choosing a plan so I can’t speak for the level of experience of the therapists or the interactions I may have had. This is just a review on price. I’d love to use this, but in this day and age the cost is simply too high.",False,Electro Junky,talkspace-therapy-counseling,661829386,
2021-02-27 21:39:23,TalkSpace needs to figure their %^*! out.,1,"Before you offer an application that’s primary purpose is supporting mental health needs, PLEASE be responsible and ensure it works properly. My therapist on here is AMAZING. Love her! However using TS as a platform has been horrible. The app crashes, we constantly have audio issues even tho both of us do not experience the same issues on other platforms like Zoom and MS Teams. What broke the straw was needing to refill an Rx for an antidepressant. My therapist is saying TalkSpace won’t allow her to call in a refill without a checkin appt. the app is saying I need to pay $125/for a 30 min check in to get even though my insurance has verified more than once that it 100% covered. So here I am about to run out of my meds and there is no way to call anyone at TalkSpace, my therapist can’t call in my Rx, and so I’m stuck choosing to find a new doctor?! Or pay $125 out of pocket?! Wth. My insurance also told me they’d received several calls about this exact issue with TalkSpace. 
This is a SERIOUS issue folks. Messing with people’s ability to get access to their meds is not something you can chalk up to a “glitch” in your app. 
I contacted TalkSpace using the only method they provide - an email alias and promptly received an automated reply stating to expect a delay in response time. UNACCEPTABLE!!!",True,sassbean,talkspace-therapy-counseling,661829386,"{'id': 17029431, 'body': 'Hi there, thanks for providing this detailed review of your experience. We take this very seriously and would love to assist you right away. Sometimes when you are on a plan covered by your insurance you will need to ""accept the session"" within the app in order to avoid interruption - we are so sorry if this was not explained properly. We would love to help you further with this and get you back to working with your therapist right away, we understand the importance of making sure your medication is refilled. Please send your account information over to us at Feedback@Talkspace.com. We look forward to making this right! ', 'modified': '2020-08-02T22:09:13Z'}"
2020-11-19 07:27:11,Caused More Issues Than It Solved,1,"I decided to try Talkspace after being informed that my health insurance covers it. I felt that getting the account up and running through my insurance was more of a hassle than it needed to be (I told a co-worker that our insurance covers a Talkspace account and she said she got frustrated with the sign up process and threw in the towel) but I stuck it out. 

Once I was up and running, assigned a therapist, and completed some basic intake, I was free to utilize the app. I reached out to my therapist explaining in detail why I was seeking help. My first response actually asked me why I was there so I copied and pasted my original message again. Responses seemed to come once every 12-24 hours the first week but they seemed extremely short and pointless. After about 3 weeks with my therapist I had only received 11 messages and came to the conclusion that my therapist ghosted me so I requested a new therapist. As of today, he has been ignoring me for close to a business week. I reached out to customer service and asked them to cancel my account due to terrible service...I’ve been waiting a few days for them to cancel it...

I’m not even sure what to do with these guys anymore...they caused more issues than they alleviated and I still can’t get my account canceled.",False,Joe Mayo,talkspace-therapy-counseling,661829386,
2020-11-05 00:33:06,Not worth the $260,1,"I was referred to this app under the impression of “Talk to your therapist, anytime, anywhere.”, except the catch is that you CAN talk to them, but then WAIT possibly hours before the therapist actually responds. For $260, I was hoping I’d get immediate responses to anything I might need help with not I text my therapist and wait for when they can respond. Possibly hours or even the next day is when they would respond, by then I had already talked with someone else and I felt like I just wasted my money on someone who only has time for me twice a day. And for $260, I would expect to be able to video chat with my therapist but no. If your plan doesn’t have that feature, you must pay $65 for one video chat. And I believe that’s for the week. So just to use this app you’d need $260 but can’t forget the additional $100s on the side you would need to actually see your therapist. Not to mention that it’s hard to try to seek out other therapists because once you’re matched that’s it. You only have one therapist and have to base what you need on their time just to make sure you get a well timed response. If your someone who really needs this app or well therapy for reasons, and want someone who will respond in time and all the time, please find another app.",False,last_millenial,talkspace-therapy-counseling,661829386,
2020-11-08 08:27:12,Worth A Try But Not For Everyone,4,"I’ve been meaning to get more professional help with my mental health but never took the plunge until COVID hit. It was pretty pricey. As a college student, it was hard to maintain. At first I thought it was going to be a great idea, to be able to have constant access to my therapist whenever something random comes up. However, I felt like I was in constant therapy mode. To get your money’s worth, you will be messaging your therapist one day, 5 days of the week. So while it seems cheaper than normal in person or live therapy, the amount of time they spend writing an email length response mashed up for the five responses in one week is equivalent to one in person therapy session. Personally did not work out with my needs. I did have a great second therapist! The first one, I wasted 2 weeks of my subscription waiting for a response but she never contacted me back. I can see how it’s a hit or miss with therapists. I would recommend for people to try it and see how you like it! It has help me solidify that I will probably like in person sessions better.",False,riannedc,talkspace-therapy-counseling,661829386,
2021-04-21 20:27:14,Don’t Expect More than 1-3 Generic Responses/Day,1,"The Talkspace Customer Help section literally states: “Some clients like to set up a specific time each week so that they can message each other in real time”... but my Therapist literally said: “I am not able to set up a specific time to message back & forth”... lol sooooo which is it?? And don’t try to respond to this comment by telling me to contact customer service bc obviously I already tried that & in response to me asking if 2-3 responses/day was typical, they responded with: “Talkspace allows you to type out what you’re feeling at anytime. Unfortunately that does not mean the therapist is available 24/7. Like most professionals they are entitled to time off work.” 😆👏 I would never expect any professional to work 24/7... what a dismissive answer to genuine concern! They also said: “Usually your provider will respond once or twice a day. Our text based plan does not include a pre-set amount of therapy” SO in reality you’re paying $65/week for 5-10 responses/week... and the responses will probably be suggestions & advice you’ve e already heard before like breathing & meditation 😆👏 I originally switched to Talkspace from BetterHelp & honestly they’re both seriously terrible & way overpriced for how bad the advice is...",False,Rachee_Dee,talkspace-therapy-counseling,661829386,"{'id': 22435694, 'body': 'Hi there, thank you for taking the time to write this review. We are so sorry for your disappointment with our Customer Support teams responses. Your feedback is immensely valuable as we continue to grow and learn as a company. We would love to see what we can do to help. We would love to look into this, please send us an email at Feedback@Talkspace.com. Someone from our team would be happy to respond ASAP.', 'modified': '2021-04-24T20:31:51Z'}"
2021-06-28 22:02:10,Money prioritized over patients,1,"For an app that’s supposed to help with mental health, Talkspace has caused me even more stress. Both therapists and customer service have caused issues. I’ve been using it since November and am already on my 4th therapist, which isn’t going well either. 1st therapist, great couple of months, notified me a month out that they were leaving the service. Cancelled every session last minute for her last month. 2nd therapist, showed Monday afternoon availability on their schedule but was never available. Customer service matching agent was not helpful at all, I did not have a session for another month. 2 months of no sessions due to therapist unavailability is unacceptable! 3rd therapist deprioritized me in favor of her “day job” clients. 4th therapist refuses to have their calendar on the app and has missed or cancelled weekly sessions last minute. Multiple therapists have missed the timing deadline for responding to messages, but there is no way to submit complaints regarding therapists. Therapists are not held accountable for their poor treatment of patient! Again, customer service matching agent has not been helpful at all and did not respond when I asked about a psychiatrist, after my therapist submitted a request for one. Overall horrible experience, do not use this service",False,JaninaSoriano,talkspace-therapy-counseling,661829386,"{'id': 23700847, 'body': 'Hi there, thank you for providing this detailed review based on your experience. We are so sorry to hear that you had such a disappointing experience. We certainly understand why you are upset and take this feedback very seriously. We would love to look into your experience so that we can take further action and make it up to you. Please send us an email at Feedback@Talkspace.com, someone from our team would be happy to locate your account and help you right away.', 'modified': '2021-07-01T21:34:23Z'}"
2020-11-23 16:27:41,Difficulty finding a good match,2,"I have been very disappointed in this platform. Since October 9th, I have interacted with four different counselors- two of which were matched with me but who actually told me in the first message that they were actually not experienced/comfortable with working on my particular issues (which are not that uncommon of issues to seek help with). I am grateful for their honesty and directness, but I was disappointed that the Talkspace platform matched us in the first place. Unfortunately, each time I seek a new match, I am only presented with one to three options, and each time I have been offered the first counselor I matched with who
I couldn’t work with because they were so unresponsive and unavailable. This is very frustrating and at this point I am not getting much if any benefit here. I would attempt to get a refund if I could for the remaining time I signed up for, but it doesn’t look like getting a refund is possible at all. This has not been worth the large cost, especially to someone who didn’t have insurance or many financial resources to begin, with but needed to seek socially distanced help. In person therapy is always better!",False,Leelah D,talkspace-therapy-counseling,661829386,
2020-11-04 21:57:41,Horrible experience did more harm than good.,1,"Seeking out therapy is a difficult step in itself. It starts by admitting to yourself you may need some help from a professional. I started talking to my therapist Sean on October 13. He was unable to attend any of the sessions I booked on his ""open"" calendar through the talkspace platform, and blamed his inability to sync his personal calendar with his talkspace calendar on glitches in the system. I finally had one 60 minute session with him where I confided some of my most personal issues. He barely spoke, and then 22 days after first talking to me, still hasn't been able to attend a second session, despite DOZENS of messages back and forth, and me ending up telling him I can work around HIS schedule. Just tell me ANY time that works for you and I’ll make it work. Today, November 4th, he just canceled on me yet again, same-day, just 4 hours before we were scheduled to speak. I guess he had an election party to attend. He could not care less about my issues. What a total waste of time and effort in a time when I needed therapy the most. Disgusting. This app is a good idea but nobody in need of help should ever have such a terrible experience, it does more harm than good to string people along like this.",False,mawazawa,talkspace-therapy-counseling,661829386,
2021-01-19 02:09:15,"Great Idea, but a rip-off",1,"After signing up, it was all downhill: 1) they took my money and then a therapist didn’t schedule my first apt for 1 week, 2) when I reached out to customer service, they denied my request not to charge me for the time I was not getting service while waiting for my previously mentioned first appointment, 3) when I did try to reach out to customer service to ask them to wave the charges while I waited for my first appointment, they would barely read my emails and it would take them 2 days to respond. I cancelled my service and request a full refund. I would NEVER recommend this service. If you’re considering it, read the most recent reviews.

UPDATE: App developers reached out to apologize and gave me an email address to reply to so they could “make things right”. During all of my interactions with Talkspace, they had multiple opportunities to “make things right” and they just made my experience a drag. A customer should not have to send 3 emails to get her money back when an agreed-upon service is not being delivered. Shame on Talkspace for a half-hearted attempt at PR damage control. What would make this right? Improve your service for all the people on this forum who were paying customers.

I reported to BBB.",True,elisegabriel,talkspace-therapy-counseling,661829386,"{'id': 20486233, 'body': 'Hi there, we are so sorry to hear about your experience. We can certainly understand your frustration here and we would love to make this right for you. If you have not already been helped then please reach out to us at Feedback@Talkspace.com. ', 'modified': '2021-01-18T22:23:43Z'}"
2020-05-18 00:19:33,Can be dangerous,1,"I signed up with talk space for a month a couple of years ago when I had a lot of tragic things happen to me within very short time frame, including my mother unexpectedly passing away. I was in a deep depression and couldn’t make myself leave the bed to do anything besides work and then I’d come straight home, so I thought this would be a great option for me. I was wrong and could have been dangerously wrong because I really needed help and I did not get that with talk space. The therapist I was matched with did not respond to me like she was supposed to per the package I paid for so I requested to be switched and they acknowledged my request but did not switch me. I tried to get what I needed out of it but all it felt like was trying to talk to someone who responds to you once every day or every other day so you aren’t really getting anywhere because it takes a whole month to even explain what’s going on. I should have been switched when requested, even the therapist admitted she was too busy to respond appropriately.  It was a waste of money I wish I would have spent elsewhere. I’ve wanted to try other services like this one and I’ve been too weary based on my experience with talk space.",False,klwhite26,talkspace-therapy-counseling,661829386,"{'id': 15426959, 'body': 'Hi there, we are deeply sorry to hear about your experience - this is definitely not our standard. We take this very seriously and we would love to look into this with our team. You should never have to feel like you are giving so much just to receive little in return. Please reach out to us at Feedback@talkspace.com so we can make it right. ', 'modified': '2020-05-19T20:02:17Z'}"
2021-05-04 13:14:16,Forced to pay but therapist turned me down,1,"I signed up for talkspace and selected a therapist, then messaged said therapist about why I’m seeking therapy. Therapist responded within the hour to inform me they could not take me as a patient and I should contact customer support. I have no idea why I would be given the option to select a therapist who can’t take me on as a patient!? 

I reach out to customer support with only one response from their team about freezing my account. I replied immediately that I want a full refund and don’t wish to use talkspace considering I have no idea if any of their therapist can help me at this point. I’ve been reaching out for 3 days with no other responses from customer support so today I create a new ticket and for the first time I receive an automated  email about a refund wizard...so this A.I. refund wizard is allowing me a partial refund of $195 so Talkspace wants to charge me $65 for being turned away from a therapist and not receiving a valid response to my inquiry of reviving a full refund. Beyond mad right now, I’ll definitely be trying out BetterHelp because Talkspace has now added stress on top of stress because I don’t make that much money so $65 is actually a lot to pay for crickets and a locked door.",False,A.lLily,talkspace-therapy-counseling,661829386,"{'id': 22640300, 'body': 'Hi there, thank you for providing this detailed review based on your experience. We are so sorry to hear that you had a disappointing experience, we certainly understand why you are upset. We would love to take a look into your experience so that we can take further action and make it up to you. Please send us an email at Feedback@Talkspace.com, someone from our team would be happy to locate your account and help you right away.\n', 'modified': '2021-05-05T21:25:02Z'}"
2020-06-18 11:33:05,A great innovation in healthcare,5,"I have studied counseling at the graduate level. I always believed that the in person element of psychotherapy was essential. I have learned that at least for me, it is preferable in every conceivable way to receiving traditional therapy in terms of the insights it generates, the sense of having made human contact, accessibility, ease of use, and seemingly quality control. And trust me, I’m a piece of work, so if it works for me compared to normal therapy, where has this been since the invention of broadband and why didn’t I come up with it? You can even see your psychiatrist in the same app, and easily schedule appointments with both folks and put it straight into your calendar. Tired of typing? Sending a video or voice recording. I last saw my mother, not to get Freudian, for example, in person 2 weeks ago, it feels like I saw her this morning. If you notice the same thing with people who are far away from you, try this out, seems like a *safe bet* to me.",False,The One Who Writes Reviews,talkspace-therapy-counseling,661829386,
2020-11-07 16:15:58,Quality of therapy is subpar,2,"I tried Talkspace after debating whether to sign up for MONTHS, and it was a disappointing experience. The quality of therapy is subpar which is really damaging bc if you’re anything like me, mental health is serious, and a bad experience sours my ability to seek help. If you have more serious symptoms and mental struggles, I don’t recommend trying Talk space.

My first therapist was ok, but our communication style wasn’t a good match. When I poured out my feelings and more serious side effects of my anxiety to him, he just honed in one innocuous detail (nail biting), and suggested an old wives way to stop. Like Yes, I appreciate the suggestion, but if easily Google-able methods of stopping nail biting would’ve worked for me, I would’ve stop 10 years ago. He failed to even acknowledge anything else I wrote.

My next therapist ghosted, she didn’t respond after 24-48 hours. I tried to give her the benefit of the doubt before requesting that she respond, and when I did, she responded with a short reply that left no way for me to add to it. It was clear that she saw the notification to respond and just sent something to send something.",False,OntheJobHunt,talkspace-therapy-counseling,661829386,
2020-09-11 04:29:46,Terrible customer service,2,"You cannot call and talk to talkspace! Let me say this again, YOU CANNOT ACTUALLY TALK TO TALKSPACE CUSTOMER SUPPORT!?!?!?!?!? They have no phone number. Your only option is to submit a “ticket” message to them. I have open tickets from July 26 they still have not responded to that were titled “this is time sensitive due to insurance changing”. Never. Heard. A. Word. Absolutely ridiculous. 
That being said, I love my therapist and the support she has provided me. But I would rather just see her privately and give her all the $ than use this terrible platform and let talkspace have any of the $ I am paying. Totally and absolutely mind boggling that I can’t get these people to write me back and am therefore waiting without being able to talk to my therapist because my insurance changed and there is no way to change your insurance information in the app without just starting an entirely new room. My therapist can’t take on any new patients so I’m not able to find her a match. I just want to change insurance and have the same therapist and be able to continue therapy for crying out loud. So stupid. So so so so so so stupid! Ugh! 😡",False,LexiTice,talkspace-therapy-counseling,661829386,"{'id': 17877832, 'body': 'Hi there, thank you for writing this review. We are sincerely sorry to hear about any inconvenience you are experiencing, we can certainly understand your frustration. We would love to make this right for you right away. Please send us an email at Feedback@Talkspace.com, we would love to ensure that you can continue with your therapist on your new insurance. We look forward to hearing from you and making this right.', 'modified': '2020-09-14T21:23:47Z'}"
2021-01-03 07:10:46,Ghosted by two therapists so I quit,1,"My first therapist was good and I started working with him right before covid and losing my job, so he was very helpful. But he constantly had video issues or I couldn’t schedule an appointment with him through the app. I stuck with him and was willing to tolerate the technical issues and assumed because he’s not as familiar with the technology. He constantly missed/ignored the response time requested and to me who has mild anxiety issue it is very uncomfortable. He then missed sessions for the third time and that was when I decided to switch therapist. I had all my chat history transferred to the new therapist and then she complained it was too much to read. She was also insensitive to my culture AND she missed sessions. 
I’ve been writing to customer support for all these issues and it takes weeks for them to get back. What do patients do when we can’t reach our therapists and customer support can’t help?
I ended up going back to traditional therapy though it is more expensive but I just need that consistency for emotional support and not letting my therapists become emotional drag when I have to worry if they are going to ghost me or not.",False,CCWHC,talkspace-therapy-counseling,661829386,
