date,title,isEdited,rating,review,userName,app_name,app_id,developerResponse
2020-05-21 12:26:44,Fell asleep instantly!,False,5,I just got this app the other day because I have class work at 8 and I have trouble falling asleep. So I went to this app I seen for an advertisement and decided to download it (best decision of my life). I went to bedtime stories and the voice and the light music in the back I don’t know but it made me calm . I fell asleep in the next 3 minutes no joke! Love this app with all my heart! I use it every night now! ( bedtime story: The Land of Smiles ).     <3,simp over this app,breethe-meditation-sleep,920161006,
2021-03-14 17:10:56,Her voice,False,1,"She, Lynne Goldberg, never stops talking.  In the pain meditation she says, "" I'll give you a minute to scan you're body."". Or better yet, "" I'll give you a minute to focus on your breathing, visiting the parts that cause you pain."" Then she talks through the whole minute, when do I get to focus?  

Then as if she is my doctor, she's says, ""rate you pain from one to ten."". And of course, continues to talk.  She means well, I am sure, however she just makes me more tense and more concerned about why did I say 6 and maybe it was 7?  Not for me to be reminded of the pain level as a relaxing tool. And especially without some time to get to a good place without chatter.",Myrtle Yutz,breethe-meditation-sleep,920161006,"{'id': 21691928, 'body': 'Hello, Myrtle Yutz ❤️ We\'re sorry to hear that you did not enjoy some of Lynne\'s meditations. We understand that not everything will work for everyone, so there are plenty more teachers to choose from! If you tap ""Library"", scroll down to ""Authors"" and tap ""Teachers"" - you will be able to select one of many teachers available on the platform. It will also show you all of the available content from the selected teacher. Please drop us a line at support@breethe.com if you have any further questions or queries 🥰', 'modified': '2021-03-16T19:19:12Z'}"
2020-01-24 04:31:03,Trial Subscription- watch the app store.,False,4,"My daughter forgot to set a reminder to delete the $90 annual subscription if she didn’t love the app during the trial period.  She liked the app, but didn’t use it enough for her to justify the subscription. 

She received no notice that the trial period was ending, then received a $90 charge from the App Store.  

Apple support was not helpful at all, but when we contacted Breethe directly they resolved our concerns quickly.  The people we interacted with at Breethe were terrific.",nickname-taken-999999999,breethe-meditation-sleep,920161006,"{'id': 13116020, 'body': ""Hi, We are sorry to learn about what happened! Apple sends an email reminder a few days before the trial ends, but we can understand if you/your daughter missed it because the subject line does not specify the app name.  It sounds like you were referred to Apple Support for the refund because they handle billing for purchases via the App Store. However, if they decline your request when you call them, please let us know about it at support@breethe.com and we'll do our best to help you.\n\n====\n\nThank you for working with us so we could provide an alternate solution for you. We appreciate your patience and understanding!"", 'modified': '2020-01-25T17:21:50Z'}"
2020-12-08 23:24:14,Love this! But one thing...,True,5,"I totally recommend this for anyone who is looking to relax or learn to meditate and love a happy life. The only problem is that all of the stuff should be free. We shouldn’t hafta pay a lot of money for that. If you would wish to keep the prices the same, can we at least have a few more free things? Please? I would definitely love to have a response as soon as possible. Thanks!",games i love them,breethe-meditation-sleep,920161006,"{'id': 19521329, 'body': ""Thank you for the review! ❤️ We'd love to be able to offer Breethe 100% free but it costs a lot to spend thousands of hours in the studio, recording thousands of meditations, music tracks, bedtime stories etc. It's a lot of work for many people! 😉🧘\u200d♀️🧘\u200d♂️ Please drop us a line at support@breethe.com and we'll be happy to let you know if we have any offers available at the moment. We hope to hear from you soon! 🥰"", 'modified': '2020-12-03T15:27:10Z'}"
2020-04-26 19:27:06,I’ve enjoyed so far,False,5,I have fallen asleep every single time during the Sleep Hypnosis one. I just started the Be Happier meditation Day 1 after my workout today while I stretched and did some yoga. Feels like it helped lower my heart rate. I feel more relaxed so far. My anxiety levels are higher than ever before with everything happening in the world. Started having trouble sleeping. I hope Breethe keeps helping me manage this.,SondraDawn,breethe-meditation-sleep,920161006,
2020-03-03 11:02:15,Woah,False,5,"I thought this app was gonna be one of those websites were they make you pay money for everything you try to do but it’s not! You have to pay for barely anything! You can sigh up for free and listen to some things for free! If you are having trouble 
sleeping or with some stuff I highly recommend this app! Thank you for Breethe!

Edit: Get this app I’m seriously not kidding it’s awesome! Thank you maker: OMG I can meditate!",Llmcclan,breethe-meditation-sleep,920161006,
2020-12-03 03:17:31,Completely Worth It!!,False,5,"I’ve had the free version of this app for about 2 years now, it was great for the 5 minute destress session, morning encouragement, and a good sleep meditation. I just recently bought the lifetime package and am absolutely amazed by all the options! It’s like they have a meditation for every situation. They have many for parent(s) and kid(s) and now my kids beg me to meditate. At this point I’m ready to try yoga (maybe). 💜💚",Danidee143,breethe-meditation-sleep,920161006,"{'id': 19549153, 'body': 'Thank you for a wonderful review and good luck with yoga (whenever you decide to give it a go)! 😍🧘\u200d♀️🙏', 'modified': '2020-12-04T18:46:52Z'}"
2021-05-26 04:09:50,Don’t normally write reviews,False,5,I have to say I’ve been feeling really cloudy in my head from so many thoughts and with my marriage and being stressed out but with this app i feel so peaceful and the guided meditation makes me feel peaceful and happy and I feel like as long as I am meditating I can get through anything along with me praying and reading the Bible but the app is amazing and I’d recommend this to anyone thank you.,Tony159404,breethe-meditation-sleep,920161006,"{'id': 23051347, 'body': 'Hi Tony159404, thank you so much for sharing your experience! 😍', 'modified': '2021-05-27T18:45:12Z'}"
2021-02-10 17:58:41,"Great App, Helpful Support Team!",False,5,"I have only been using this app for a few days but I really like it. There is a good variety of meditations and the person speaking is not annoying! I also work with children and am trying to incorporate meditation with them and the kids sessions on this app are awesome. The support for this app is also awesome, they get back to you quickly and they are so kind. Thank you Breethe!",AhtzEsq1432,breethe-meditation-sleep,920161006,"{'id': 21023578, 'body': 'Thank you for a wonderful review, AhtzEsq1432! 🧘\u200d♀️❤️🧘\u200d♂️', 'modified': '2021-02-12T15:51:00Z'}"
2020-08-28 01:26:45,For anxiety,False,5,I got this because my anxiety is horrible and Covid is making it worse. I hate taken medicine so I wanted to try a natural approach. And to be honest it works. It makes me feel so relaxed and that’s something I’ve never felt in my entire life.. I definitely recommend giving this a try. I’m a real person and I have children and a crazy life and it’s so far working on me.. just give it a try,LadyBoose13,breethe-meditation-sleep,920161006,
2021-01-16 19:07:58,OMG...This is what SLEEP is! Wow!,False,4,"So many people talk about sleep as if it’s like this magical time of non-existence to get away from everything and re-charge your battery...heart, mind, and soul. I had no clue what they meant as I always fell into the non-sleeper group of individuals in this world where everything just starts to run together and there is no ending or beginning between things. That was until Breethe. Now, I not only can sleep, I fall asleep in a very meditative state like no other! Beautiful!",jo729,breethe-meditation-sleep,920161006,"{'id': 20485828, 'body': 'Thank you for taking the time to write such a beautiful review, jo729! 🥰🙏', 'modified': '2021-01-18T21:32:28Z'}"
2021-01-29 17:26:32,Wonderful App,False,5,"The free part of the app is great and you get a few tracks to listen too. I ended wanting more and bought the year subscription and I am so happy I did. I have been dealing with anxiety and panic attacks for years. I have medication that helps, but I still deal with it daily. Just listening to one meditation track and I could feel my anxiety slipping away. I can’t praise this enough.",Tammie162,breethe-meditation-sleep,920161006,"{'id': 20760849, 'body': 'You have no idea how great it is to hear that we are making a difference, Tammie162 😍Thank you for sharing! 🧘\u200d♀️❤️🧘\u200d♂️', 'modified': '2021-01-31T18:46:54Z'}"
2020-11-15 19:52:54,Beginner Hooked For Life,False,5,"Probably sound like most beginners, but thought meditation was not for me, it seemed painful just to “sit still” for even two
minutes...but the combination of some life events and the way this app brought me in through their beginners series has helped me see/feel the life changing benefits of getting my brain to chill the eff out! Now I want everyone I know to practice and use this app.",The Mina Lisa,breethe-meditation-sleep,920161006,"{'id': 19170175, 'body': ""Hello The Mina Lisa! ❤️ Thank you for taking the time to share! 🥰 It's great to hear that you enjoy meditating and you are 100% correct - it's very important to slow our brains down every once in a while! 👌"", 'modified': '2020-11-17T16:10:22Z'}"
2021-01-12 16:35:19,Sleepless Nights,False,3,"Let me start off by saying the app itself is very nice and the music and guided meditations are very well done. With that said though I tried this app for three nights and had three VERY fitful nights of sleep. I tried both the meditations and the various sound/music playlists and spent more time waking in the middle of the night than I did sleeping all three nights. I wish this would have worked for me as I really liked the content, but I got it to help with sleeping and that did not happen for me.",Shraven,breethe-meditation-sleep,920161006,"{'id': 20409236, 'body': ""We're sorry to hear that Shraven! Please drop us a line at support@breethe.com and we'll be happy to help you find something that should suit you better! ❤️🧘\u200d♀️🧘\u200d♂️"", 'modified': '2021-01-14T18:09:08Z'}"
2020-07-11 04:23:34,My happiness,False,5,Thank you for making this free for health care workers I can’t tell you how grateful I am in every way possible it made me a calmer happier and better worker I travel only to the hardest hit covid facilities I’ve seen a lot of deaths a lot of fear and just complete turmoil I needed to find this desperately by me being happy I can make my patients and family happy from the bottom of my heart thank you. Sincerely crystal 😊💗,Psophi,breethe-meditation-sleep,920161006,"{'id': 16653869, 'body': ""Hi Psophi,\nThank you for taking the time to write this lovely review and a huge THANK YOU for being there for us and risking your life to protect us during the pandemic. We're happy that we could make this task at least that little bit easier for you. Thank you!! ❤️"", 'modified': '2020-07-15T18:10:03Z'}"
2021-01-25 04:11:44,Amazing ✅✅✅✅,False,5,"I love this app soooo much the music, the tension release, it also helped with my sleeping issues. 1 downside is that most of the stuff on there is premium but for the most part it’s better than calm and maybe headspace. It’s like the music blended into my ears and it was bonding with me. I HIGHLY recommend this app if u have any issues like relationships,anger,sleep, & more. Pls support these guys they did a very good job",f hby Co,breethe-meditation-sleep,920161006,"{'id': 20666821, 'body': 'Thank you so much for your words of appreciation, f hby Co! 🧘\u200d♀️🤩🧘\u200d♂️', 'modified': '2021-01-26T20:12:54Z'}"
2021-06-04 03:49:50,Frustrated with the exploitation of mental illness,True,1,So great that you have to pay money for mental health resources ahahhaha. That was sarcastic everything needs to be free. Stop exploiting people’s suffering periodt. I’ve listened to the free ones a trillion times it’s great that there are so many options. That was sarcastic too. Deleting it after more than a year thanks for almost nothing. I did actually like some of them it just got repetitive since so few are free. I have officially memorized the first chapter of Little Women tho soooo. Oh well all the other apps aren’t free either so I guess I’ll just stay mentally ill😝 peace out;),poopcop03,breethe-meditation-sleep,920161006,"{'id': 14906081, 'body': ""Hello poopcop03. We're sorry to hear that some of your favourites were changed into paid content recently. We rotate the free and Premium content every once in a while to allow for everyone to enjoy all of it - even if they only use Breethe with a free account. Please contact us at support@breethe.com and let us help you access the content you now miss.\xa0\nWe hope to hear from you soon! ❤️"", 'modified': '2020-04-25T14:37:15Z'}"
2020-08-30 20:25:10,Love it!,True,5,I bought this app over a year ago and paid for a lifetime subscription. I used it pretty regularly but was frustrated by the lack of ability for it to be viewed in landscape mode. I logged on today and realize they had updated that feature. The app is beautiful to use and has many helpful meditations. I highly recommend it.,dr toria,breethe-meditation-sleep,920161006,"{'id': 7157744, 'body': ""Hi,\n\nWe're sorry to hear you feel this way towards our app. While it is true that it is not in our immediate plans to allow for the app's interface to turn when the device is turned in landscape view, this is very much something we'd like to add eventually. Unfortunately however, it will still take some time before we can easily add this feature. Please accept our apologies for any inconveniences this may cause you in the meantime.\n\nHave a great day!"", 'modified': '2019-02-05T01:01:36Z'}"
2020-05-16 04:13:08,I need this app ‘breethe’,False,5,I’m afraid to fall asleep.  Due to anxiety I have become fearful of closing my eyes and when i doze off I get up in 5 minutes fearful of something.  Your music and specially the lady talking in the insomnia help really rocks me to sleep but I won’t let myself go.  This fear has taken over my mind and my restless leg syndrome does not help either.  I’m s wreck but I must listen to the Breethe app.  Best thing so far,copykat7,breethe-meditation-sleep,920161006,
2020-02-04 15:13:37,Better sleep,False,5,I couldn’t figure out why I keep waking up at night or can’t get to sleep. My mind was always racing and thinking about things I need to remember to do. I saw this app and thought why not try the free trial. It was amazing right from the start. I fall asleep before the relax to sleep meditation is even finished and find I am sleeping more soundly. If I do wake up I fall right back to sleep.,JP San Diego,breethe-meditation-sleep,920161006,
2020-08-26 12:42:15,"It works! If you can’t sleep, get this!",False,5,"I have trouble falling asleep and saw this app. I was very doubtful but gave it a try- and it worked. The meditation was so soothing and was the perfect amount of time. The images the meditation creates calmed my mind. Also, at the end of the meditation it started playing the most relaxing music which covered the gap between conscious and deep sleep. I’m using this every day. Thanks!!!",SoFiAsELz,breethe-meditation-sleep,920161006,
2021-02-15 16:20:22,Like the app,False,4,"I really was enjoying the app. But I don’t care at all for their approach to get you sign up for a paid membership. Mediation is supposed to be about being calm and at peace. I felt very rushed with their email campaigns to
Make decision in 48 hours. In 48 hours I won’t know if the app is for me or not. The guilt they play  as well doesn’t help. It made me feel like they were in it for the cash instead of making you feel at rest.",mud314,breethe-meditation-sleep,920161006,"{'id': 21120856, 'body': ""Hi mud314! We're happy to hear that you enjoy Breethe! 🥰 You are right - meditation should be all about calm and peace 🧘\u200d♂️ We apologise if you felt rushed in any way - this certainly wasn't our intention! We would appreciate it very much if you'd contact us at support@breethe.com so that we can find out what went wrong and make it up to you. We hope to hear from you soon! ❤️"", 'modified': '2021-02-17T19:21:02Z'}"
2020-01-25 21:29:32,Immediately charged for a free trial,False,1,"A few days ago, I accepted a 14 day free trial, with the knowledge that if I did not cancel by the time the trial was done, I would get charged the annual fee. Two hours later, I check my bank account and notice 90+ dollars has been deducted for an App Store bill. The response I got from Breethe support was essentially “you can unsubscribe any time”. The next billing period is in January of 2021, so that doesn’t do much help right now in terms of the 90 dollars spent on a free trial in which I didn’t even test out the app. I will now find other ways to relax, as Breethe has done the complete opposite for me.",petrpablo,breethe-meditation-sleep,920161006,"{'id': 13147598, 'body': ""Hi Pertpablo, Sorry for the misunderstanding. One of two things might have happened. The trial is only applicable once per Apple ID and Apple shows a popup warning when you try to subscribe to the trial again. If that's not the case, you might have accidentally signed up for the premium membership instead of the trial. We can take a\xa0look at this for you if you contact us again at support@breethe.com. Apple can also assist you with the refund when you call them and explain what happened at 18006927753 between am and 11pm.\ufeff"", 'modified': '2020-01-28T00:36:57Z'}"
2020-02-22 04:56:39,The app Breathe(a really good app),False,5,This app Breethe is so amazing you should try it it calms you down with medication and other stuff. Go check out the app Breethe. I recommend it every night it helps me go to sleep I  use the video called sweet dreams some videos are free where are you do not have to pay some you do have to pay for so go check out the app Breethe. PS as I said go check it out.,fgteev shawn,breethe-meditation-sleep,920161006,
2020-02-18 05:58:37,I  do my job good,False,5,Someone’s tell me I don’t do job nor good it  they ask to sleep or get hap    That make me power star work  keep my job  I  have family and friends live in California  I have few my family and friends at Houston to live  also I have amazing real best friend forever for life friends for life are Sarah Akki minuri  her friends to  . I have 2 real best friend Bryanna Kristan  I have  LA bestie real best friends  Tharushi and Rashanna,sandali silva,breethe-meditation-sleep,920161006,
2020-05-07 11:34:07,Didn’t have the app a full 24hrs...,False,1,"I didn’t have the app anymore than 24hrs because there’s nothing grand with the free version and I wasn’t willing to go premium. Well apparently I didn’t have a choice. 6 months later I get my FIRST receipt in an email for a premium subscription I didn’t choose... after more investigation turns out this app has been charging me for 6 months on auto charge. I know I didn’t subscribe and I’m unimpressed with this whole situation. 

Don’t even try to check out the app because you may be unknowingly signing up for a subscription.",enerGGray,breethe-meditation-sleep,920161006,"{'id': 15196859, 'body': ""Hello enerGGray! We're sorry to hear that you were charged for such a long time without realising it. The subscriptions are actually handled by Apple, not by Breethe. There is a note from Apple about the automatic renewal when you accept the trial and also in the confirmation email when you first sign up for the free trial. Apple also sends out reminders a few days before each renewal. We understand that you can sometimes miss those - it happens! We'd be happy to check the details and arrange a refund for all of those payments for you - please contact us at support@breethe.com and we'll be happy to make it right. Warm regards! ❤️"", 'modified': '2020-05-08T17:13:55Z'}"
2020-04-16 13:46:40,Best most generous,False,5,"I’ve tried various meditation apps in the last few weeks and many have most of their content behind a paywall. Not that I’m against spending money, particularly for a good product, but I didn’t get to experience that much to even decide. This app gives you a lot though. 
This is my meditation app. 
Thank you, from the bottom of my heart.",caustic325,breethe-meditation-sleep,920161006,
2020-02-25 17:53:24,What Happened? Is this an update and software change?,False,1,I literally just purchased this last night based on testing and the format like the pictures above and the whole application changed! What happened to the sidebar on the left? Half the reason I purchased this was because of the easy organization and use. Everything looks different than the pictures posted here. What is going on?? I would not have purchased this if it looked like it does or if that is how the paid version looks and lacks better categorization and maneuverability control.,Myrlin711,breethe-meditation-sleep,920161006,"{'id': 13722124, 'body': ""Hi Myrlin711, We apologize for the confusion with the new design and layout of the app! All meditations are now in the Library to make it centralized and organized. You can find the main categories such as Meditation, Sleep, Music & Sounds, and Well-Being in the Library. When you select a sub-category under those, additional filters are available across the top. You may also use the search box at the top of the Library to enter a keyword to find specific meditations that you need. All your favorites, personal playlists and downloads are now centralized in the Me section. We'd be happy to hear your thoughts about this change at support@breethe.com or suggestions@breethe.com and help you familiarize with the new design. "", 'modified': '2020-02-26T18:37:29Z'}"
2020-04-14 22:05:25,Best Meditation App!,False,5,"I have tried several meditation apps and this is, by far, my favorite.  The teachers are all excellent and there are many to choose from.  This app has a wide variety of topics to help you through so many different life situations.  They are also constantly updating and adding new meditations based on current events like anxiety from the global pandemic.",Jrlens2,breethe-meditation-sleep,920161006,
2020-07-22 06:35:30,Just Breethe,False,4,"As much as I truly love this app, I hate that so much is locked. I listen to the stories every night to fall asleep and listening to the same ones over and over gets old. 
I love to meditate and same thing there, it would be great if more were free. Not everyone can afford to pay a subscription fee for apps like this. 
Thank you. I still love and appreciate this app more than any other meditation app.",AngelMomof4,breethe-meditation-sleep,920161006,"{'id': 16849668, 'body': ""Hello AngelMomof4, thank you for taking the time to write this review! We're happy to hear that you enjoy our bedtime stories and meditations. Please note that we do rotate the free content every once in a while, so I hope that by the time you get too used to those available now, the new ones will become accessible for free. Please contact us at support@breethe.com (mentioning this review) and we'll be happy to assist you with finding some new, free content. We hope to hear from you soon! ❤️"", 'modified': '2020-07-24T11:47:33Z'}"
2020-05-03 16:02:59,The first time I’ve ever meditated,False,5,I’ve never meditated because I thought  I could never get my mind to simmer down. I looked at other apps but they weren’t working.  I found this one and the first session I did was on anxiety.  I cried as I sat there breathing I was overwhelmed with emotions and grateful that I found the App for me.  This is by far the best thing to happen to me!! I highly recommend it!!!,Pizza111,breethe-meditation-sleep,920161006,
2021-02-20 06:18:56,Way better apps out there,False,1,The CONSTANT pop up to pay to unlock additional content was beyond annoying.  You couldn’t click anywhere within the app without it popping up.  Don’t like that there is no timer or “sleep” option and you only get a set 30 mins of music/sounds.  The library of available free content is extremely limited and sad.  Listened to one and it was literally the same 5 notes played over and over for 30 mins.  Instead of being relaxing and helping me to fall asleep my mind hyper focused on the repetitiveness of the music.,TroubleinTokyo,breethe-meditation-sleep,920161006,"{'id': 21221776, 'body': ""Hello TroubleinTokyo ❤️ We're sorry to hear about your experience! Please note that there are a couple of hundred free items available within the app for you to enjoy and we rotate them regularly to make sure that you can enjoy even more of them. As for the sleep timer, it's actually available on every iOS device. Please drop us a line at support@breethe.com and we'll be happy to point you in the right direction (and help you find more free content too). We hope to hear from you soon! 🧘\u200d♀️🤩🧘\u200d♂️"", 'modified': '2021-02-22T19:44:19Z'}"
2020-09-26 18:44:38,"Amazing, worth it, must have.",False,5,"I’ve always had trouble sleeping and take medication for it. I was skeptical about this app so I decided to give it a try, sure why not I can cancel it later.... OMG I kept it because I sleep like a baby... I also use it to meditate during my yoga time. It helps me relieve a lot of stress and anxiety and keep me positive during the day. This app is the bomb...",GiGI SZ,breethe-meditation-sleep,920161006,
2020-03-04 00:40:01,Breeth app review,False,4,I just downloaded Breeth meditation app I love what I can hear for free just disappointed how little content is actually free.  It advertises as a free app which a little bit is and the part 1 of the seven day series are free too but not the rest.  It’s actually $99 a year which is hard on a single working mom who could use the stress relief.  Like what I could hear would just like more for free or a reduced price for individual sessions or themes,tcinrc,breethe-meditation-sleep,920161006,"{'id': 13849030, 'body': 'Hi tcinrc, Thank you for sharing your thoughts on the app, both the pros and cons in your experience. We do offer discounts from time to time and you can learn more about it when you email us at support@breethe.com.', 'modified': '2020-03-04T08:57:06Z'}"
2020-05-29 11:56:52,I love this app.,False,5,I love this app. Between the soft music in the background and the instructors voice it is very conducive to me being able to sit during meditation.  Years later I still love this app.  I will say that I wish it had more of a communal feel around it.  In some of its competitors actual let you know your not meditating alone which is nice.,cmj05,breethe-meditation-sleep,920161006,
2020-03-30 19:03:51,Disappointed,False,1,"When I found this app it helped calm my anxiety and give some much needed peace of mind. This app was FREE when I found it and did NOT require a subscription so now with the COVID-19 virus outbreak causing anxiety everywhere it would really help! I am VERY DISAPPOINTED with whoever decided their greed was more important to them than their customers. As a small business owner, myself, I always put my customers needs and well-being first! That is how you should run a business...providing a product or service for a cost yes but a SUCCESSFUL business will thrive when you have satisfied customers!",foxy1186,breethe-meditation-sleep,920161006,"{'id': 14362308, 'body': "" Hi foxy1186, Sorry for the confusion! The app has not changed the level of subscriptions and still has a free basic level and an optional premium membership. We also added a collection of free meditations for coping during this Covid-19 situation called Inner Wellness During Coronavirus. It is free and no account is needed to access these meditations. We did upgrade the format/design of the app recently so that may be where the confusion is coming from. We'd be happy to assist you when you contact us at support@breethe.com."", 'modified': '2020-03-31T12:30:32Z'}"
2021-04-01 17:34:26,Great app but bugs,False,5,First I wanna say this is an amazing app and helps me sleep even with my insomnia. As of just a few moments ago I haven’t been able to enter the app but for a second or two. I’m just leaving this in case it’s not just for me and to help others out I’m sure it is just a bug but hopefully it can get fixed soon.,happy lil accident,breethe-meditation-sleep,920161006,"{'id': 22057113, 'body': ""Thank you for a lovely review, happy lil accident! ❤️ As for the access to the app, it sounds like it could be due to a temporary internet connection issue. If you run into any more issues in the future, please drop us a line at support@breethe.com and we'll be happy to assist you! 🤩"", 'modified': '2021-04-05T19:46:15Z'}"
2021-03-14 21:23:04,What a scam... take care,False,1,"The application doesn’t remind you the end of the free trial, and like this come to pick up in your wallet 12$ for a month !!!
It’s an abuse and we are many to not like this kind of business, plus I never use this app and forgot in a corner of my screen, a lot of publicity for not so much making business on the meditation and the anxiety of people make me.. anxious....
so I Would like a refund of this app cause I really don’t appreciate this state of mind « making money on people’s who forget to delete the app before the end of the free trial » level zero of the ethic.",tominkah,breethe-meditation-sleep,920161006,"{'id': 21692166, 'body': ""Hi tominkah 🤝 We're sorry to hear about the unexpected charge! Please note that both your trial and subscription are controlled by Apple and you should have received a notification from Apple. Please accept our apologies if that wasn't the case here. If you need assistance with cancelling your subscription and a refund, please drop us a line at support@breethe.com and our support team will be happy to assist you. Take care! ❤️"", 'modified': '2021-03-16T19:40:43Z'}"
2020-06-24 05:27:16,"Sleep insomnia, sleep apnea, hallucinations?",False,5,"I have a major sleeping disorder. Mental health issues. Anxiety attacks, ptsd, bipolar, major depression, panic attacks. I can’t sleep. If I do I stop breathing. Well this app helps a lot! I do take my normal medications but this app what I use to calm down. For me it works. There is still times when I just need help. For the most part it works. Better than medications.",Boudk005,breethe-meditation-sleep,920161006,
2020-08-21 01:56:53,Lost membership.,False,1,I bought the 1 year membership and after 1 month of use I got kicked out and can’t sign back in.  It says my email address is invalid and I never log off.  I used it 3 nights ago without any issues and suddenly I’m kicked out and it won’t allow me to use my email to sign back in.   I’ve tried customer service and they aren’t help.  I was told my email address isn’t attached to a membership! I sent proof of me purchasing and I think I was charged 2x for one membership. Don’t bother with them unless you want ripped off!,skdjdjdnbd,breethe-meditation-sleep,920161006,"{'id': 17431420, 'body': ""Hello skdjdjdnbd, please accept our sincere apologies for the issue! Your device may log you out automatically when a new update is installed (unfortunately, this isn't something we have control over). If you used the Apple SignIn option, the email address within the app would be automatically generated by Apple (to hide your real one). Our support team can help you locate the correct one and restore your subscription - please drop us a line at support@breethe.com (mentioning this review) and we'll be happy to take good care of you! 🥰 "", 'modified': '2020-08-22T10:55:27Z'}"
2020-12-01 13:18:35,So Relaxing,False,5,"I just downloaded the app and I’m like omg this app is so dreamy! I have a lot of sleeping problems and this helped with it all. It’s also very nice that it has many other systems in it too rather than sleep. I recommend you downloading this app for people who have trouble with depression, anxiety, and sleep and more. Keep up the good work! 😄",Nadia011,breethe-meditation-sleep,920161006,"{'id': 19519505, 'body': 'Thank you for a lovely review, Nadia011! 🥰', 'modified': '2020-12-03T14:04:32Z'}"
2021-01-15 08:52:17,Amazing app,False,4,"This app is incredible! I’ve been using the free features and it has helped with my mood and anxiety in only a week! The only reason I gave it 4 stars is because I wish it wasn’t so pricy. I’ve finally found something that actually helps me relax and helps my mind ease and it’s a bummer I can’t explore other options. Other than that, it truly is helpful.",TyMya42093,breethe-meditation-sleep,920161006,"{'id': 20485628, 'body': ""We're happy to hear that you enjoy Breethe, TyMya42093! 🥰 Please note that with the Lifetime Premium membership you can bring the price down to under $4 per month! Drop us a line at support@breethe.com and we'll be happy to let you know about any special offers we are currently running. We hope to hear from you soon! 😍"", 'modified': '2021-01-18T21:03:32Z'}"
2020-02-23 14:26:10,AMAZING,False,5,"So one  night when my dad was coming home he was going to be home at 12:00 AM it was 11:57 and I fell asleep 💤 and woke up at 4:00 AM and that resulted in that I had to go back to sleep and it took me an hour until I tried my breathe app I fell asleep 💤 in 6 minutes so what I’m trying to say is that this is the greatest calming app! 
            From,gamergurl!🤗",aggiefan#1,breethe-meditation-sleep,920161006,
2021-01-10 20:17:05,Wonderful app!,False,5,"I have had the privilege of using Breethe for almost a year now. It is truly a brilliant app created by an amazing woman. There are tons of ever-evolving options to choose from. My personal favorites are the bedtime hypnotherapy meditations. Some of the options include harmonizing relationships, releasing stress/fear/anxiety, weight loss—to name a few.

I highly recommend this app!",AuntieEmm13,breethe-meditation-sleep,920161006,"{'id': 20355244, 'body': 'Thank you for the wonderful review, AuntieEmm13! 🥰', 'modified': '2021-01-12T19:38:14Z'}"
2020-08-06 14:03:21,Truly amazing 🧘🏻‍♀️,False,5,"I’ve tried a lot of meditation apps and found that I didn’t like the voice of the person, but this one is perfect.  The guidance, sounds and voices are very soothing.  I am in love with this app!  I really think this could be life changing if I stay consistent.  Many varieties for a wide range of people.  I’m going for it!  Thank you Breethe! ❤️🥰",Connie from Naperville,breethe-meditation-sleep,920161006,"{'id': 17140567, 'body': 'Thank you for a lovely review, Connie from Naperville! 😍', 'modified': '2020-08-07T09:35:35Z'}"
2020-05-12 14:36:43,First 24 hours I love this app,False,5,I have tried others apps like this and I prefer the content here so far. I’m using a free trial and haven’t looked into what happens once it’s up but for now I’m really enjoying the available content. It has been extremely helpful in a short amount of time. Very effective and enjoyable.,bj285,breethe-meditation-sleep,920161006,
2020-05-05 22:17:34,How I was scammed.,False,1,"I signed up for what I thought was a free trial membership, a few days later I found I had been charged for a year’s subscription, I immediately canceled my membership and asked Apple to refund me the charges.  After a months long wait, I was told my request had been denied and I had to pay for the membership.  Now, after paying for a year’s membership, I can’t use the app.  It shows my subscription canceled.  I feel I have been scammed and cheated.  This really makes it hard to sleep at night.",having regrets,breethe-meditation-sleep,920161006,"{'id': 15139579, 'body': 'Hello there! Firstly - please accept our sincerest apologies. You should not be kept waiting for a month - and especially not to be denied a refund afterwards. Please contact us directly at support@breethe.com and we will arrange a refund for you straight away.\xa0\nWe hope to hear from you soon!', 'modified': '2020-05-06T19:26:53Z'}"
2020-07-21 04:40:58,Recommended for everyone!!!,False,5,"Although Breathe has a VIP membership, I have been using it for a while and have managed the free version just fine! I’m twelve and find the music and meditation for falling asleep very useful. There are tons of different free sounds and I would recommend it to everyone who thinks they could use it!!!",Sonja.j.t,breethe-meditation-sleep,920161006,"{'id': 16789603, 'body': ""Hello Sonja.j.t, and thank you for a wonderful review! We're so happy to hear that we helped you sleep. It's extremely rewarding to know that our work makes a difference. Thank you! ❤️\nP.S. If you'd like to give the Premium version a go, please drop us a line at support@breethe.com and we'll arrange a free trial for you - no strings attached! "", 'modified': '2020-07-21T20:32:08Z'}"
2020-05-09 12:05:31,Wow,False,5,This app is amazing it’s so great it’s in my morning routine and night. I have much heart pain and head aches but this some how calms it down for a few hours or so. Please if you are looking at comments for how good it is and come upon this one stop reading and download it again is amazing. Thank you and please keep doing what you are doing Breethe app!😀😀,savanna laver,breethe-meditation-sleep,920161006,
